type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,1221.343,1287.962,66.61899999999991,7,"[35.108195852863574, 35.108195852863574, 69.99671416023172, 43.92080030701622, 20.55357501270103, 42.66914094704137, 24.846818160601465]","[[0.8657230734825134, 0.2359843105077743], [0.8657230734825134, 0.2359843105077743], [0.8641911149024963, 0.2285369783639907], [0.8663977384567261, 0.2269520461559295], [0.8672322630882263, 0.2296159565448761], [0.8664639592170715, 0.2281686067581176], [0.8670220375061035, 0.2243235409259796]]","[[0.8599157333374023, 0.244049921631813], [0.8599157333374023, 0.244049921631813], [0.8599157333374023, 0.244049921631813], [0.8615430593490601, 0.2433089017868042], [0.8615430593490601, 0.2433089017868042], [0.8615430593490601, 0.2433089017868042], [0.8605512976646423, 0.2442387789487838]]"
saccade,1299.065,1354.581,55.51599999999985,6,"[28.75466978419086, 28.75466978419086, 21.50851121001719, 21.247525123418594, 41.22132068417163, 20.20140355339976]","[[0.8643043637275696, 0.2240108996629715], [0.8643043637275696, 0.2240108996629715], [0.8655717968940735, 0.2220384180545807], [0.8661209940910339, 0.2242518961429596], [0.8665386438369751, 0.2244141697883606], [0.8662110567092896, 0.2205230146646499]]","[[0.8605512976646423, 0.2442387789487838], [0.8605512976646423, 0.2442387789487838], [0.8716038465499878, 0.2451459616422653], [0.8716038465499878, 0.2451459616422653], [0.8716038465499878, 0.2451459616422653], [0.8733178973197937, 0.2633755207061767]]"
saccade,1365.684,1376.787,11.103000000000065,2,"[31.30264619534017, 31.30264619534017]","[[0.8700804710388184, 0.2205037027597427], [0.8700804710388184, 0.2205037027597427]]","[[0.8733178973197937, 0.2633755207061767], [0.8733178973197937, 0.2633755207061767]]"
fixation,1387.89,1410.097,22.20699999999988,3,"[8.120931096980618, 8.120931096980618, 8.033627336368882]","[[0.9007113575935364, 0.2345397472381591], [0.9007113575935364, 0.2345397472381591], [0.9340692162513732, 0.2432750463485717]]","[[0.9151467680931092, 0.2631789445877075], [0.9151467680931092, 0.2631789445877075], [0.9151467680931092, 0.2631789445877075]]"
saccade,1421.2,1454.509,33.30899999999997,4,"[97.29777087251746, 97.29777087251746, 32.95419755825942, 42.22441406158784]","[[0.973140299320221, 0.2408080101013183], [0.973140299320221, 0.2408080101013183], [0.9761011600494384, 0.2264031767845153], [0.9772692322731018, 0.2180491536855697]]","[[1.0253437757492063, 0.2025799453258514], [1.0253437757492063, 0.2025799453258514], [1.0757405757904053, 0.1585992127656936], [1.0787180662155151, 0.1500357985496521]]"
saccade,1465.612,1476.715,11.102999999999838,2,"[35.45753293029765, 35.45753293029765]","[[0.9813117980957032, 0.2216197103261947], [0.9813117980957032, 0.2216197103261947]]","[[1.0781186819076538, 0.1438507735729217], [1.0781186819076538, 0.1438507735729217]]"
fixation,1487.818,1498.922,11.104000000000042,2,"[14.857435106219508, 14.857435106219508]","[[0.9812294840812684, 0.2175496071577072], [0.9812294840812684, 0.2175496071577072]]","[[1.08574116230011, 0.1384719163179397], [1.08574116230011, 0.1384719163179397]]"
fixation,1510.025,1598.85,88.82499999999982,9,"[12.647391483145958, 12.647391483145958, 13.007764130177096, 18.345976916003895, 5.907587105930898, 6.7374282496079605, 12.780718300159723, 11.83443020987943, 11.771463357557536]","[[0.9762259125709534, 0.221545934677124], [0.9762259125709534, 0.221545934677124], [0.9775864481925964, 0.2229682058095932], [0.97835373878479, 0.2252340912818908], [0.9815983772277832, 0.2263166904449463], [0.9800681471824646, 0.227321982383728], [0.980031967163086, 0.2251479029655456], [0.980495274066925, 0.2170442342758178], [0.9853390455245972, 0.2130584269762039]]","[[1.0409847497940063, 0.1897264868021011], [1.0409847497940063, 0.1897264868021011], [1.0409847497940063, 0.1897264868021011], [1.0907089710235596, 0.1414308249950409], [1.0928866863250732, 0.1374257057905197], [1.0928866863250732, 0.1374257057905197], [1.0953471660614014, 0.1365805715322494], [1.0994751453399658, 0.1253738105297088], [1.0994751453399658, 0.1253738105297088]]"
fixation,1609.953,1698.778,88.82500000000005,9,"[12.451742719898947, 12.451742719898947, 7.645950277305101, 12.830420983905695, 7.8165995020276755, 7.319239846339888, 18.016677112746258, 13.56714523212866, 19.539143059150813]","[[0.9868518710136414, 0.2204529792070388], [0.9868518710136414, 0.2204529792070388], [0.9856966733932496, 0.2234587967395782], [0.9877833127975464, 0.2207257449626922], [0.9870219826698304, 0.2231291681528091], [0.9894793033599854, 0.2252897769212722], [0.991034746170044, 0.2533712387084961], [0.985795557498932, 0.2857139110565185], [0.9811506867408752, 0.3144556283950805]]","[[1.09235417842865, 0.1289613544940948], [1.09235417842865, 0.1289613544940948], [1.09235417842865, 0.1289613544940948], [1.0408401489257812, 0.1634664237499237], [1.0496612787246704, 0.1712844967842102], [1.0496612787246704, 0.1712844967842102], [1.0496612787246704, 0.1712844967842102], [0.984033226966858, 0.3976060152053833], [0.984033226966858, 0.3976060152053833]]"
fixation,1709.881,1732.087,22.205999999999904,3,"[13.086612964046504, 13.086612964046504, 11.074243582310132]","[[0.9705628156661988, 0.3448131382465362], [0.9705628156661988, 0.3448131382465362], [0.9689267873764038, 0.3407255709171295]]","[[0.9591256380081176, 0.3857847452163696], [0.9591256380081176, 0.3857847452163696], [0.9591256380081176, 0.3857847452163696]]"
fixation,1743.19,1754.293,11.102999999999838,2,"[15.665690694550417, 15.665690694550417]","[[0.9671823382377625, 0.3484712541103363], [0.9671823382377625, 0.3484712541103363]]","[[0.97406804561615, 0.388251930475235], [0.97406804561615, 0.388251930475235]]"
saccade,1765.397,1787.603,22.20600000000013,3,"[69.91625527541709, 69.91625527541709, 36.9719858098378]","[[0.9642503261566162, 0.353726327419281], [0.9642503261566162, 0.353726327419281], [0.9654140472412108, 0.3559443652629852]]","[[0.97406804561615, 0.388251930475235], [0.97406804561615, 0.388251930475235], [0.9604281187057496, 0.3886022567749023]]"
saccade,1798.706,1809.809,11.103000000000065,2,"[20.411873834897367, 20.411873834897367]","[[0.9682623744010924, 0.3588184118270874], [0.9682623744010924, 0.3588184118270874]]","[[0.9604281187057496, 0.3886022567749023], [0.9604281187057496, 0.3886022567749023]]"
saccade,1820.912,1854.222,33.309999999999945,4,"[37.49475831020907, 37.49475831020907, 76.07354771375638, 41.908654409078565]","[[0.9721769690513612, 0.3623784780502319], [0.9721769690513612, 0.3623784780502319], [0.9756816029548644, 0.3508105278015136], [0.980090856552124, 0.3314074277877807]]","[[0.9738661050796508, 0.394781082868576], [0.9738661050796508, 0.394781082868576], [0.9738661050796508, 0.394781082868576], [0.9907151460647584, 0.3055344820022583]]"
saccade,1865.325,1876.428,11.103000000000065,2,"[23.725945521596586, 23.725945521596586]","[[0.979253590106964, 0.3213754892349243], [0.979253590106964, 0.3213754892349243]]","[[0.9907151460647584, 0.3055344820022583], [0.9907151460647584, 0.3055344820022583]]"
fixation,1887.531,1898.634,11.103000000000065,2,"[12.6152042928991, 12.6152042928991]","[[0.9788849949836732, 0.3329050838947296], [0.9788849949836732, 0.3329050838947296]]","[[0.985404133796692, 0.3449532687664032], [0.985404133796692, 0.3449532687664032]]"
saccade,1909.737,1954.15,44.41300000000001,5,"[25.379941512434378, 25.379941512434378, 27.240994612088514, 52.08401210793323, 29.117766007473282]","[[0.977065920829773, 0.3375852108001709], [0.977065920829773, 0.3375852108001709], [0.976225972175598, 0.3307369649410248], [0.9773409366607666, 0.3257057964801788], [0.9760695695877076, 0.3277819156646728]]","[[0.9918223023414612, 0.3516521155834198], [0.9918223023414612, 0.3516521155834198], [0.9918223023414612, 0.3516521155834198], [0.9918223023414612, 0.3516521155834198], [0.9902263879776, 0.3400821387767792]]"
saccade,1965.253,1987.459,22.20600000000013,3,"[34.59475334419569, 34.59475334419569, 20.026974842767487]","[[0.9819187521934508, 0.3276286423206329], [0.9819187521934508, 0.3276286423206329], [0.9835188984870912, 0.3241754472255707]]","[[0.9902263879776, 0.3400821387767792], [0.9902263879776, 0.3400821387767792], [0.983132541179657, 0.3265811204910278]]"
saccade,1998.562,2009.665,11.103000000000065,2,"[34.8975296409822, 34.8975296409822]","[[0.9781104922294616, 0.3195562064647674], [0.9781104922294616, 0.3195562064647674]]","[[0.983132541179657, 0.3265811204910278], [0.983132541179657, 0.3265811204910278]]"
saccade,2020.768,2154.006,133.23799999999983,13,"[20.677332774650566, 20.677332774650566, 48.69047529627594, 61.8055041080219, 102.97969224824068, 192.98148944303594, 65.78507905041653, 40.91142413969142, 85.89237977886025, 48.978298430216405, 42.92336539499189, 85.21644940581479, 38.49026594790713]","[[0.9091971516609192, 0.3427718877792358], [0.9091971516609192, 0.3427718877792358], [0.7791998386383057, 0.3709222674369812], [0.7807344794273376, 0.3826819658279419], [0.7768290638923645, 0.3859350085258484], [0.7812020778656006, 0.3913099765777588], [0.7775750756263733, 0.3925957083702087], [0.7760959267616272, 0.3997657299041748], [0.7741596698760986, 0.3995277285575866], [0.7750850319862366, 0.407206118106842], [0.7770323157310486, 0.4034205675125122], [0.7758743762969971, 0.4085434079170227], [0.7706944942474365, 0.4064220488071441]]","[[0.8460415005683899, 0.4050738215446472], [0.8460415005683899, 0.4050738215446472], [0.8142848014831543, 0.384073793888092], [0.7884156107902527, 0.3844967484474182], [0.7884156107902527, 0.3844967484474182], [0.7840859889984131, 0.3909168243408203], [0.7825419306755066, 0.3912482261657715], [0.7825419306755066, 0.3912482261657715], [0.7832809090614319, 0.3945720493793487], [0.7807294130325317, 0.3972861170768738], [0.7807294130325317, 0.3972861170768738], [0.776392936706543, 0.3999913036823272], [0.7718978524208069, 0.3967190384864807]]"
saccade,2165.109,2242.831,77.72200000000021,8,"[57.44824902549015, 57.44824902549015, 70.94537108462401, 83.85676678557653, 63.53562085040871, 43.33335193697793, 41.44778080157297, 29.838226882920754]","[[0.6615250706672668, 0.3950798809528351], [0.6615250706672668, 0.3950798809528351], [0.6113327145576477, 0.3855407238006592], [0.5917535424232483, 0.388528823852539], [0.5698837637901306, 0.3860726356506347], [0.5713769197463989, 0.3820801079273224], [0.5699401497840881, 0.3775171339511871], [0.5689582824707031, 0.3708590567111969]]","[[0.7187250852584839, 0.393400639295578], [0.7187250852584839, 0.393400639295578], [0.6313445568084717, 0.376680463552475], [0.5745344758033752, 0.3798101246356964], [0.5806624889373779, 0.3799584805965423], [0.5793824791908264, 0.3813343346118927], [0.5798025727272034, 0.3774330914020538], [0.5761410593986511, 0.3747173547744751]]"
fixation,2253.934,2265.037,11.10299999999961,2,"[8.859444713419503, 8.859444713419503]","[[0.5715034008026123, 0.3715416193008423], [0.5715034008026123, 0.3715416193008423]]","[[0.5777364373207092, 0.3827232718467712], [0.5777364373207092, 0.3827232718467712]]"
fixation,2276.14,2387.172,111.03200000000015,11,"[7.552561184443121, 7.552561184443121, 3.032646183569904, 6.565188178923721, 5.587754498983713, 6.573881864034493, 14.260978777389047, 7.1629570053530935, 6.978452022767532, 17.07049003004621, 14.458296835349596]","[[0.5707687735557556, 0.3793770372867584], [0.5707687735557556, 0.3793770372867584], [0.568426787853241, 0.381076455116272], [0.5682544112205505, 0.3795619904994964], [0.5671523809432983, 0.3810766637325287], [0.5683633089065552, 0.380884975194931], [0.5718711018562317, 0.3734157681465149], [0.5730895400047302, 0.3749668896198272], [0.5711618065834045, 0.3785874843597412], [0.5508638024330139, 0.3841464817523956], [0.5161698460578918, 0.371743768453598]]","[[0.5759525895118713, 0.3826872110366821], [0.5759525895118713, 0.3826872110366821], [0.5756714344024658, 0.3801833689212799], [0.5767932534217834, 0.3829482197761535], [0.5766052007675171, 0.3767041265964508], [0.576323926448822, 0.3786986470222473], [0.5769675374031067, 0.3781166672706604], [0.5767549872398376, 0.3760171830654144], [0.5794613361358643, 0.3751220107078552], [0.5686505436897278, 0.3738022148609161], [0.5395983457565308, 0.3737187683582306]]"
saccade,2398.275,2464.893,66.61799999999994,7,"[34.81120153340713, 34.81120153340713, 77.79364983337278, 69.90657835488149, 84.98941918712194, 20.793353434301658, 41.58536552569475]","[[0.4222237467765808, 0.3699769675731659], [0.4222237467765808, 0.3699769675731659], [0.370642215013504, 0.385506808757782], [0.3530865907669067, 0.3892486989498138], [0.3438326120376587, 0.3843004107475281], [0.3398235440254211, 0.3844250440597534], [0.3387151658535003, 0.3802225589752197]]","[[0.4061070680618286, 0.3532908260822296], [0.4061070680618286, 0.3532908260822296], [0.3766458630561828, 0.3516823053359985], [0.3649345934391022, 0.3517125248908996], [0.3582302927970886, 0.3483687043190002], [0.359157383441925, 0.3456813991069793], [0.3595236837863922, 0.3421600759029388]]"
fixation,2475.997,2498.203,22.20600000000013,3,"[5.357107352328833, 5.357107352328833, 8.535880345427246]","[[0.3473726511001587, 0.3802651762962341], [0.3473726511001587, 0.3802651762962341], [0.34615159034729, 0.3842564523220062]]","[[0.3634219765663147, 0.3501944541931152], [0.3634219765663147, 0.3501944541931152], [0.3618979454040527, 0.3528003692626953]]"
fixation,2509.306,2520.409,11.103000000000065,2,"[7.464561993583045, 7.464561993583045]","[[0.3415700197219848, 0.3869268894195556], [0.3415700197219848, 0.3869268894195556]]","[[0.3391721844673157, 0.3449894785881042], [0.3391721844673157, 0.3449894785881042]]"
saccade,2531.512,2542.615,11.10299999999961,2,"[151.52572068783846, 151.52572068783846]","[[0.2208486199378967, 0.3479175567626953], [0.2208486199378967, 0.3479175567626953]]","[[0.2349399030208587, 0.3364424109458923], [0.2349399030208587, 0.3364424109458923]]"
saccade,2553.718,2575.925,22.207000000000335,3,"[68.73415624655298, 68.73415624655298, 54.58849102342173]","[[0.1526730805635452, 0.3397670090198517], [0.1526730805635452, 0.3397670090198517], [0.121906965970993, 0.3602485954761505]]","[[0.1887186765670776, 0.3250415623188019], [0.1887186765670776, 0.3250415623188019], [0.1646196395158767, 0.3233601450920105]]"
fixation,2587.028,2598.131,11.103000000000065,2,"[4.922616347681663, 4.922616347681663]","[[0.1230920627713203, 0.3564794063568115], [0.1230920627713203, 0.3564794063568115]]","[[0.1617923229932785, 0.3301537334918976], [0.1617923229932785, 0.3301537334918976]]"
fixation,2609.234,2620.337,11.103000000000065,2,"[0.0, 0.0]","[[0.1249954625964164, 0.3624841570854187], [0.1249954625964164, 0.3624841570854187]]","[[0.1557423919439315, 0.3305319249629974], [0.1557423919439315, 0.3305319249629974]]"
saccade,2631.44,2642.543,11.103000000000065,2,"[55.0392433412804, 55.0392433412804]","[[0.1223048344254493, 0.3666610419750213], [0.1223048344254493, 0.3666610419750213]]","[[0.1557470709085464, 0.3434050679206848], [0.1557470709085464, 0.3434050679206848]]"
fixation,2653.647,2698.059,44.41200000000026,5,"[15.101352335056077, 15.101352335056077, 18.42221016882237, 0.0, 14.075895619395197]","[[0.1256434470415115, 0.3641327321529388], [0.1256434470415115, 0.3641327321529388], [0.126843512058258, 0.3634742200374603], [0.126843512058258, 0.3634742200374603], [0.1229564771056175, 0.3664261698722839]]","[[0.1524139046669006, 0.3402625918388366], [0.1524139046669006, 0.3402625918388366], [0.1494084000587463, 0.3361087739467621], [0.1500471383333206, 0.3358224630355835], [0.1504514664411544, 0.3390483260154724]]"
