type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,2820.194,2831.297,11.103000000000065,2,"[36.82152445581264, 36.82152445581264]","[[0.7061808109283447, 0.9022400379180908], [0.7061808109283447, 0.9022400379180908]]","[[0.708175778388977, 0.9584445357322692], [0.708175778388977, 0.9584445357322692]]"
saccade,2842.4,2853.504,11.103999999999814,2,"[22.931458675901684, 22.931458675901684]","[[0.7063109874725342, 0.9152554273605348], [0.7063109874725342, 0.9152554273605348]]","[[0.7077251076698303, 0.958820343017578], [0.7077251076698303, 0.958820343017578]]"
fixation,2864.607,2964.535,99.92799999999988,10,"[5.46866770061389, 5.46866770061389, 11.076071742858664, 6.455021144392446, 3.594087628363143, 14.965469514983857, 10.826181527229433, 4.3237233491928375, 6.878819635412505, 13.811676212142046]","[[0.7065120935440063, 0.917156457901001], [0.7065120935440063, 0.917156457901001], [0.7039807438850403, 0.9091697931289672], [0.7034948468208313, 0.908637523651123], [0.703241229057312, 0.9071416854858398], [0.7042621970176697, 0.911824345588684], [0.7038996815681458, 0.9109978675842284], [0.7057190537452698, 0.9113179445266724], [0.6972426176071167, 0.9021252393722534], [0.6748243570327759, 0.8771610856056213]]","[[0.7085664868354797, 0.9585504531860352], [0.7085664868354797, 0.9585504531860352], [0.7075722217559814, 0.9623910784721376], [0.707531213760376, 0.9610406160354614], [0.7084654569625854, 0.9606093168258668], [0.7103447318077087, 0.959815263748169], [0.7093088626861572, 0.959840714931488], [0.7079087495803833, 0.958994686603546], [0.6984401941299438, 0.949268102645874], [0.6783671975135803, 0.9188031554222108]]"
saccade,2975.638,2997.844,22.20600000000013,3,"[63.91809223061334, 63.91809223061334, 38.77105414960641]","[[0.5309867262840271, 0.7402781248092651], [0.5309867262840271, 0.7402781248092651], [0.4800947904586792, 0.7036662101745605]]","[[0.5505260825157166, 0.7729806900024414], [0.5505260825157166, 0.7729806900024414], [0.5027656555175781, 0.7474218606948853]]"
saccade,3008.947,3053.36,44.41300000000001,5,"[42.73846586274107, 42.73846586274107, 45.06649897684149, 33.80557870734231, 39.17977956289086]","[[0.4328202903270721, 0.6728337407112122], [0.4328202903270721, 0.6728337407112122], [0.4336553514003753, 0.6694695949554443], [0.4344086050987243, 0.6727401614189148], [0.4331646561622619, 0.6727265119552612]]","[[0.4413520395755768, 0.6971517205238342], [0.4413520395755768, 0.6971517205238342], [0.4431885480880737, 0.6867384314537048], [0.4437674582004547, 0.689226508140564], [0.4416528940200805, 0.6856457591056824]]"
fixation,3064.463,3142.185,77.72199999999975,8,"[8.389567039734638, 8.389567039734638, 14.717525461772048, 6.102042072954149, 2.9026280821477273, 13.096940775285399, 5.774593466996579, 11.154394434598109]","[[0.4313178360462188, 0.6682033538818359], [0.4313178360462188, 0.6682033538818359], [0.4287696778774261, 0.6669795513153076], [0.429845243692398, 0.6658904552459717], [0.4305753111839294, 0.6679096221923828], [0.4289566576480865, 0.6643089056015015], [0.4293302297592163, 0.6663366556167603], [0.4296229481697082, 0.6692582368850708]]","[[0.4398508071899414, 0.6857933402061462], [0.4398508071899414, 0.6857933402061462], [0.4416728615760803, 0.689956545829773], [0.441594123840332, 0.6952491402626038], [0.4414146542549133, 0.697080135345459], [0.4390038847923279, 0.6954392790794373], [0.4424188137054443, 0.692036509513855], [0.4449958503246307, 0.6921040415763855]]"
fixation,3153.288,3208.804,55.516000000000076,6,"[14.250897890368693, 14.250897890368693, 8.926513292886503, 16.10762720530154, 6.481443367700568, 10.690080528308021]","[[0.4283888936042785, 0.674675464630127], [0.4283888936042785, 0.674675464630127], [0.4303885400295257, 0.6753134727478027], [0.4360690116882324, 0.6502941250801086], [0.4440865218639374, 0.6106968522071838], [0.450345367193222, 0.578809380531311]]","[[0.4462396502494812, 0.6940416097640991], [0.4462396502494812, 0.6940416097640991], [0.4454768896102905, 0.6896520256996155], [0.4540287852287292, 0.6733565330505371], [0.462503433227539, 0.6370033025741577], [0.4751977324485779, 0.6019190549850464]]"
fixation,3219.907,3342.041,122.13400000000001,12,"[8.009523805453137, 8.009523805453137, 3.9228693525328495, 6.767395129168865, 14.818245142487473, 5.15218155024401, 11.504219512663173, 4.781823256765676, 8.636737323501421, 18.7966375384929, 17.986559514259817, 18.120498676724942]","[[0.4658156335353851, 0.5456343293190002], [0.4658156335353851, 0.5456343293190002], [0.463932067155838, 0.5456037521362305], [0.4616991281509399, 0.5416591167449951], [0.4599332809448242, 0.5388593077659607], [0.4591810703277588, 0.5321444869041443], [0.4601415693759918, 0.5305972099304199], [0.4637089669704437, 0.5305299162864685], [0.4640469253063202, 0.5345218777656555], [0.4630979895591736, 0.5317217111587524], [0.4600617885589599, 0.538438081741333], [0.4636795818805694, 0.5377223491668701]]","[[0.4799660146236419, 0.5530414581298828], [0.4799660146236419, 0.5530414581298828], [0.4778077304363251, 0.5560520887374878], [0.4763683676719665, 0.5545748472213745], [0.4778102934360504, 0.5519551634788513], [0.4782012104988098, 0.5485414266586304], [0.4790821969509125, 0.545245349407196], [0.4805842339992523, 0.5496401190757751], [0.4805428683757782, 0.5534530878067017], [0.4823086857795715, 0.5556565523147583], [0.4831657707691192, 0.5506102442741394], [0.4821234345436096, 0.5497806072235107]]"
saccade,3353.144,3364.247,11.103000000000065,2,"[25.38597623625367, 25.38597623625367]","[[0.4661044776439667, 0.5301541090011597], [0.4661044776439667, 0.5301541090011597]]","[[0.4790946245193481, 0.5537280440330505], [0.4790946245193481, 0.5537280440330505]]"
saccade,3375.35,3386.454,11.10400000000027,2,"[22.459603585955175, 22.459603585955175]","[[0.4617863297462463, 0.5264159440994263], [0.4617863297462463, 0.5264159440994263]]","[[0.4850874245166778, 0.5506770610809326], [0.4850874245166778, 0.5506770610809326]]"
fixation,3397.557,3430.866,33.3090000000002,4,"[13.758121025231178, 13.758121025231178, 12.012680254966225, 9.491314593908834]","[[0.5016933083534241, 0.520521879196167], [0.5016933083534241, 0.520521879196167], [0.5414469838142395, 0.5285347104072571], [0.5451511740684509, 0.5295396447181702]]","[[0.5155960321426392, 0.5473691821098328], [0.5155960321426392, 0.5473691821098328], [0.5471590757369995, 0.5445995330810547], [0.5498025417327881, 0.5431867241859436]]"
saccade,3441.969,3464.175,22.20600000000013,3,"[41.47558006386592, 41.47558006386592, 22.535991784780276]","[[0.5507189631462097, 0.5358253717422485], [0.5507189631462097, 0.5358253717422485], [0.5499500632286072, 0.5359023809432983]]","[[0.5496534109115601, 0.5413361191749573], [0.5496534109115601, 0.5413361191749573], [0.5494520664215088, 0.539772629737854]]"
fixation,3475.279,3811.586,336.3069999999998,22,"[9.468840138411599, 9.468840138411599, 3.5399033171689065, 3.140235963792041, 5.3513253942932, 4.537920115639065, 5.107514045881397, 10.476407298963963, 7.302652346349683, 9.500260642464138, 17.64597750056147, 14.017190254871986, 7.983987921728247, 12.938414107193784, 16.321784565183403, 2.3162227859538254, 7.928133738898377, 3.239215746830675, 2.0073051860847024, 3.0657973760983177, 5.303070470831543, 10.037428072340326]","[[0.5492376089096069, 0.5359654426574707], [0.5492376089096069, 0.5359654426574707], [0.5506328344345093, 0.5317360162734985], [0.5486245155334473, 0.5286763310432434], [0.5453497767448425, 0.5271950960159302], [0.5424270629882812, 0.5264244079589844], [0.5391218662261963, 0.5243268013000488], [0.5384722352027893, 0.5210859775543213], [0.5286824107170105, 0.5186829566955566], [0.5228579044342041, 0.5028383731842041], [0.5030059814453125, 0.474442571401596], [0.5015783905982971, 0.4691515862941742], [0.5016028881072998, 0.4688884019851684], [0.5009227395057678, 0.4703508615493774], [0.4968365430831909, 0.460033655166626], [0.4918996393680572, 0.4578215777873993], [0.489890307188034, 0.4531886279582977], [0.4912052154541015, 0.4419551193714142], [0.5014530420303345, 0.4429216384887695], [0.5037727952003479, 0.4352953732013702], [0.506690502166748, 0.4364635646343231], [0.5095643997192383, 0.437488853931427]]","[[0.5484574437141418, 0.5341408252716064], [0.5484574437141418, 0.5341408252716064], [0.5498083233833313, 0.5329499840736389], [0.550346314907074, 0.5362091660499573], [0.5504305362701416, 0.537131130695343], [0.54835444688797, 0.5378484129905701], [0.5460914969444275, 0.5381124019622803], [0.5467629432678223, 0.5376925468444824], [0.5421457290649414, 0.5270410776138306], [0.5353567004203796, 0.5119479298591614], [0.5154026746749878, 0.480469286441803], [0.5114363431930542, 0.4785699546337127], [0.5098960399627686, 0.4806222915649414], [0.5088037252426147, 0.4836078584194183], [0.5071999430656433, 0.4914555549621582], [0.514686107635498, 0.5536101460456848], [0.520969808101654, 0.6260565519332886], [0.4930892884731293, 0.4345588982105255], [0.5028600692749023, 0.4571850299835205], [0.5068868398666382, 0.4535424411296844], [0.5077233910560608, 0.4551604986190796], [0.5076815485954285, 0.450907438993454]]"
fixation,3822.689,3911.514,88.82500000000027,9,"[7.238360164487424, 7.238360164487424, 3.030569362266601, 5.587639648489356, 5.577550952056543, 3.5316179055207115, 10.573683511913126, 15.412620943362409, 16.291162572223932]","[[0.506197452545166, 0.4387214481830597], [0.506197452545166, 0.4387214481830597], [0.5036649107933044, 0.4377018511295318], [0.502831220626831, 0.4398445785045624], [0.5042003393173218, 0.4422823488712311], [0.5079429149627686, 0.4400971233844757], [0.5056290030479431, 0.4391288757324219], [0.5096833109855652, 0.4401779770851135], [0.5073428153991699, 0.4406054019927978]]","[[0.5101588368415833, 0.4500318169593811], [0.5101588368415833, 0.4500318169593811], [0.5100324153900146, 0.447793573141098], [0.5105863809585571, 0.4471465945243835], [0.5084494948387146, 0.4364666938781738], [0.5095285177230835, 0.439247578382492], [0.5105898976325989, 0.4361036121845245], [0.5117403864860535, 0.4478531181812286], [0.5103445649147034, 0.4474349319934845]]"
fixation,3922.617,4044.751,122.13400000000001,12,"[19.087353178181452, 19.087353178181452, 12.580067997589598, 18.670652315436623, 13.933178894365687, 12.076310804290687, 18.1594441364153, 5.788811943138095, 5.97290152143923, 4.93712137874796, 7.700414723335028, 11.36723844531047]","[[0.5094751715660095, 0.4389251172542572], [0.5094751715660095, 0.4389251172542572], [0.501453161239624, 0.4559133648872375], [0.502561092376709, 0.4591690897941589], [0.4992692172527313, 0.456728994846344], [0.5056872963905334, 0.4348712861537933], [0.5056310296058655, 0.4228420853614807], [0.507388174533844, 0.4259518384933471], [0.5101919770240784, 0.4251287281513214], [0.5113422274589539, 0.4265691339969635], [0.5125477313995361, 0.4233716130256653], [0.5119282603263855, 0.428572416305542]]","[[0.5082781910896301, 0.4480723738670349], [0.5082781910896301, 0.4480723738670349], [0.5069412589073181, 0.4531934261322021], [0.5059220194816589, 0.4531687796115875], [0.5064969658851624, 0.4583229422569275], [0.5071401000022888, 0.4509280025959015], [0.5074260234832764, 0.4434551000595093], [0.5092776417732239, 0.4397152364253998], [0.5090351700782776, 0.436964750289917], [0.5055148005485535, 0.4394504129886627], [0.5054989457130432, 0.4398338198661804], [0.504111111164093, 0.4391331970691681]]"
