type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,1343.478,1410.097,66.61899999999991,7,"[30.68892775754987, 30.68892775754987, 24.097174738142726, 25.24847874970649, 29.673541751577112, 31.712296021547107, 32.34428500996426]","[[0.3990404009819031, 0.3202821016311645], [0.3990404009819031, 0.3202821016311645], [0.3992441892623901, 0.314403086900711], [0.3993774354457855, 0.3175259232521057], [0.3997936844825744, 0.3140869438648224], [0.4002789855003357, 0.3083656430244446], [0.4011714160442352, 0.3091779053211212]]","[[0.3898143172264099, 0.3111641108989715], [0.3898143172264099, 0.3111641108989715], [0.3927505612373352, 0.3206944167613983], [0.3955100178718567, 0.3335789144039154], [0.3948160409927368, 0.3278600871562958], [0.3906855285167694, 0.3316096663475036], [0.3886924982070923, 0.3154947459697723]]"
saccade,1421.2,1454.509,33.30899999999997,4,"[28.297455704782426, 28.297455704782426, 23.160153235032872, 39.858451436733475]","[[0.4167422652244568, 0.2744138836860657], [0.4167422652244568, 0.2744138836860657], [0.4216253757476806, 0.2495127916336059], [0.4268296062946319, 0.2363321334123611]]","[[0.408280998468399, 0.2769729495048523], [0.408280998468399, 0.2769729495048523], [0.420428603887558, 0.2513593137264251], [0.4241000413894653, 0.2409480512142181]]"
saccade,1465.613,1598.85,133.23699999999985,13,"[21.312955412595052, 21.312955412595052, 33.27638706200402, 32.87909304044661, 32.244099910925954, 48.191130711185494, 36.95609977219366, 32.453081694253704, 42.62344745520759, 33.100112202139655, 35.74056834562141, 42.07849167081352, 25.21806757633135]","[[0.4281023442745209, 0.239305630326271], [0.4281023442745209, 0.239305630326271], [0.4273477494716644, 0.2331274449825287], [0.4245927631855011, 0.2317583709955215], [0.4240961968898773, 0.2324132621288299], [0.4251739382743835, 0.2353871017694473], [0.423686146736145, 0.2421547025442123], [0.4247050285339355, 0.2413437962532043], [0.4257467985153198, 0.2390874773263931], [0.4288183748722076, 0.2375717908143997], [0.4249396324157715, 0.2361442446708679], [0.4271340072154999, 0.235463947057724], [0.4221501350402832, 0.2386959344148636]]","[[0.4176792204380035, 0.2483488172292709], [0.4176792204380035, 0.2483488172292709], [0.4187301993370056, 0.2456097304821014], [0.4233803749084472, 0.2487780004739761], [0.4267073571681976, 0.2352616935968399], [0.4269697070121765, 0.2347786277532577], [0.4249275028705597, 0.2352307736873626], [0.421333909034729, 0.2406248450279235], [0.4231800138950348, 0.2416498661041259], [0.4204475581645965, 0.2430673837661743], [0.4207296669483185, 0.2536598145961761], [0.4193079769611358, 0.2516361474990845], [0.420394629240036, 0.2453999072313308]]"
saccade,1609.953,1632.159,22.20600000000013,3,"[37.63132772002383, 37.63132772002383, 39.86479297670914]","[[0.4180963039398193, 0.2471756190061569], [0.4180963039398193, 0.2471756190061569], [0.4260074198246002, 0.2346541881561279]]","[[0.4211573600769043, 0.2449336946010589], [0.4211573600769043, 0.2449336946010589], [0.4213610887527466, 0.248931810259819]]"
saccade,1643.263,1665.469,22.20600000000013,3,"[52.19574990984632, 52.19574990984632, 46.98039449990193]","[[0.4289445877075195, 0.2364053726196289], [0.4289445877075195, 0.2364053726196289], [0.4222702980041504, 0.2448473870754242]]","[[0.4222326278686523, 0.2445413172245025], [0.4222326278686523, 0.2445413172245025], [0.4216809868812561, 0.2381479144096374]]"
saccade,1676.572,1698.778,22.20600000000013,3,"[72.46782714208113, 72.46782714208113, 54.27542926490063]","[[0.4227823913097381, 0.2411772608757019], [0.4227823913097381, 0.2411772608757019], [0.4258649945259094, 0.2353368401527404]]","[[0.4198231697082519, 0.2384122610092163], [0.4198231697082519, 0.2384122610092163], [0.4180428683757782, 0.2421382367610931]]"
saccade,1709.881,1732.088,22.20699999999988,3,"[58.09403510431545, 58.09403510431545, 22.368721376848406]","[[0.4220749735832214, 0.2319301068782806], [0.4220749735832214, 0.2319301068782806], [0.4206944704055786, 0.2276839762926101]]","[[0.4172103106975555, 0.2294929027557373], [0.4172103106975555, 0.2294929027557373], [0.4155435860157013, 0.2262822240591049]]"
saccade,1743.191,1765.397,22.205999999999904,3,"[28.885479236033934, 28.885479236033934, 31.085783752421204]","[[0.4187300503253937, 0.2316831946372985], [0.4187300503253937, 0.2316831946372985], [0.4194256961345672, 0.2309291660785675]]","[[0.4192996323108673, 0.2413393557071685], [0.4192996323108673, 0.2413393557071685], [0.4223433434963226, 0.2446345090866089]]"
saccade,1776.5,1787.603,11.103000000000065,2,"[26.985309127263204, 26.985309127263204]","[[0.4264281988143921, 0.2203860431909561], [0.4264281988143921, 0.2203860431909561]]","[[0.4219633638858795, 0.2355460226535797], [0.4219633638858795, 0.2355460226535797]]"
fixation,1798.706,1809.809,11.103000000000065,2,"[19.81430118682386, 19.81430118682386]","[[0.4245423972606659, 0.2133283615112304], [0.4245423972606659, 0.2133283615112304]]","[[0.419044554233551, 0.2454673647880554], [0.419044554233551, 0.2454673647880554]]"
