type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
fixation,1954.15,2009.666,55.51599999999985,6,"[15.187148892041467, 15.187148892041467, 7.513281412851717, 18.557598907304005, 13.419433475231923, 19.623555567909403]","[[0.9488401412963868, 0.6115347743034363], [0.9488401412963868, 0.6115347743034363], [0.9532119631767272, 0.6078465580940247], [0.949580192565918, 0.6094775795936584], [0.9508581757545472, 0.6198516488075256], [0.9467896819114684, 0.6312229037284851]]","[[0.963678240776062, 0.6196087002754211], [0.963678240776062, 0.6196087002754211], [0.9622698426246644, 0.6219501495361328], [0.9592044949531556, 0.6178644895553589], [0.9606146216392516, 0.6181273460388184], [0.9591630101203918, 0.6199951171875]]"
saccade,2020.769,2031.872,11.103000000000065,2,"[41.94596747339715, 41.94596747339715]","[[0.94926518201828, 0.6254763603210449], [0.94926518201828, 0.6254763603210449]]","[[0.9493818879127502, 0.620315670967102], [0.9493818879127502, 0.620315670967102]]"
fixation,2042.975,2109.594,66.61900000000014,7,"[14.647988506076869, 14.647988506076869, 17.09788399707404, 5.6813836192094955, 18.92830449407039, 14.174241972727978, 19.749070334742417]","[[0.9478036761283876, 0.6159560680389404], [0.9478036761283876, 0.6159560680389404], [0.9513844847679138, 0.6163334250450134], [0.9481545090675354, 0.619181215763092], [0.9563016891479492, 0.6123085021972656], [0.953270137310028, 0.6105157136917114], [0.954362154006958, 0.6115301847457886]]","[[0.94888836145401, 0.6271086931228638], [0.94888836145401, 0.6271086931228638], [0.9536948204040528, 0.6261254549026489], [0.9519336223602296, 0.6253669857978821], [0.9575808048248292, 0.6266744136810303], [0.9619714617729188, 0.6188722848892212], [0.9601876139640808, 0.6193138360977173]]"
saccade,2120.697,2131.8,11.103000000000065,2,"[35.38353569200514, 35.38353569200514]","[[0.9503853917121888, 0.61655592918396], [0.9503853917121888, 0.61655592918396]]","[[0.9553475379943848, 0.6221103668212891], [0.9553475379943848, 0.6221103668212891]]"
fixation,2142.903,2209.522,66.61900000000014,7,"[15.847975227648105, 15.847975227648105, 12.470618791501789, 5.329272944524207, 16.70249798027194, 11.839469725728117, 17.114753874912978]","[[0.9546794295310974, 0.6158987879753113], [0.9546794295310974, 0.6158987879753113], [0.9469286799430848, 0.607001543045044], [0.949514389038086, 0.5988970398902893], [0.9470755457878112, 0.5957078337669373], [0.9511343836784364, 0.5977290868759155], [0.9449347257614136, 0.5976241827011108]]","[[0.9609329104423524, 0.6265155076980591], [0.9609329104423524, 0.6265155076980591], [0.960015833377838, 0.6203015446662903], [0.9583154916763306, 0.613520622253418], [0.9521427154541016, 0.6048893928527832], [0.953500747680664, 0.6054357886314392], [0.9504351019859314, 0.6102379560470581]]"
saccade,2220.625,2287.244,66.61900000000014,7,"[28.87694866130506, 28.87694866130506, 20.909133363775922, 25.967612708278622, 37.231129573746934, 23.992860197499095, 26.255157023159388]","[[0.9466354250907898, 0.5878872275352478], [0.9466354250907898, 0.5878872275352478], [0.9495343565940856, 0.58624267578125], [0.9501131772994996, 0.5885080099105835], [0.9461607933044434, 0.591599702835083], [0.946940004825592, 0.5881838202476501], [0.9438864588737488, 0.5866518020629883]]","[[0.9517240524291992, 0.6077401041984558], [0.9517240524291992, 0.6077401041984558], [0.9508324265480042, 0.5967475175857544], [0.9517620205879213, 0.6018061637878418], [0.9519290328025818, 0.6017749905586243], [0.9509077072143556, 0.6063913702964783], [0.954147458076477, 0.6031741499900818]]"
fixation,2298.347,2342.76,44.41300000000001,5,"[4.6454529658322485, 4.6454529658322485, 13.376954759843235, 17.502208972037543, 13.240967877173828]","[[0.9389304518699646, 0.5864080190658569], [0.9389304518699646, 0.5864080190658569], [0.9429104924201964, 0.5834283232688904], [0.9493640065193176, 0.592775285243988], [0.9643333554267884, 0.6209364533424377]]","[[0.9507077932357788, 0.6010017991065979], [0.9507077932357788, 0.6010017991065979], [0.9440726637840272, 0.5915150046348572], [0.9487696290016174, 0.5935781598091125], [0.9653609991073608, 0.6175161004066467]]"
saccade,2353.863,2364.966,11.103000000000065,2,"[32.769982086838986, 32.769982086838986]","[[0.9865661859512328, 0.6885212659835815], [0.9865661859512328, 0.6885212659835815]]","[[0.9879978895187378, 0.6933176517486572], [0.9879978895187378, 0.6933176517486572]]"
saccade,2376.069,2398.275,22.20600000000013,3,"[23.021333086159114, 23.021333086159114, 27.14881441938937]","[[0.9873269200325012, 0.6901837587356567], [0.9873269200325012, 0.6901837587356567], [0.9856128692626952, 0.6893957257270813]]","[[0.9915969371795654, 0.6886472702026367], [0.9915969371795654, 0.6886472702026367], [0.992201805114746, 0.6815912127494812]]"
fixation,2409.378,2609.235,199.85699999999997,19,"[18.52780213084623, 18.52780213084623, 8.931873457448347, 10.351270371234842, 13.634469563820987, 4.05154811219421, 8.487060382424293, 12.13434882224328, 6.894860496181139, 5.392057649235418, 10.392449318560226, 7.10231493465425, 9.13413665695252, 10.435784381049553, 9.466877322100695, 7.187773376206592, 13.566616157209161, 12.395346352741296, 8.483542683535392]","[[0.9821521639823914, 0.6958291530609131], [0.9821521639823914, 0.6958291530609131], [0.9832847118377686, 0.6973158121109009], [0.9862513542175292, 0.6933633089065552], [0.9914405345916748, 0.687791109085083], [0.9881893992424012, 0.686059296131134], [0.9839574694633484, 0.6848205924034119], [0.9782750010490416, 0.6867081522941589], [0.981281578540802, 0.6812978982925415], [0.9824422597885132, 0.6848115921020508], [0.9853909015655518, 0.6858798861503601], [0.9865748286247252, 0.6873583793640137], [0.9876244068145752, 0.6897618174552917], [0.9853326082229614, 0.6921501159667969], [0.9818965792655944, 0.6961868405342102], [0.9795230627059937, 0.6989477872848511], [0.9812915921211244, 0.701822817325592], [0.981278121471405, 0.7005260586738586], [0.9791674017906188, 0.6909800171852112]]","[[0.9908971786499025, 0.6814775466918945], [0.9908971786499025, 0.6814775466918945], [0.9937455654144288, 0.6822671294212341], [0.9930580854415894, 0.6812571883201599], [0.9908594489097596, 0.6861570477485657], [0.9895306825637816, 0.6821386218070984], [0.9860368371009828, 0.6790449023246765], [0.9903574585914612, 0.678467333316803], [0.990538775920868, 0.6824883222579956], [0.99200177192688, 0.6833532452583313], [0.9902023077011108, 0.6793948411941528], [0.9919328689575196, 0.6794741749763489], [0.991974115371704, 0.683762788772583], [0.9949089288711548, 0.6822637915611267], [0.9938290119171144, 0.6861263513565063], [0.9932889938354492, 0.6856503486633301], [0.992388904094696, 0.6880289316177368], [0.991538405418396, 0.6870680451393127], [0.988623857498169, 0.6823897957801819]]"
