type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
fixation,1188.035,1199.138,11.102999999999838,2,"[6.654469113254891, 6.654469113254891]","[[0.7279796600341797, 0.2930755019187927], [0.7279796600341797, 0.2930755019187927]]","[[0.7319222092628479, 0.2681441605091095], [0.7319222092628479, 0.2681441605091095]]"
saccade,1210.241,1221.344,11.103000000000065,2,"[50.21806039774443, 50.21806039774443]","[[0.7233712673187256, 0.2970789670944214], [0.7233712673187256, 0.2970789670944214]]","[[0.7323055863380432, 0.2722936272621155], [0.7323055863380432, 0.2722936272621155]]"
fixation,1232.447,1243.55,11.103000000000065,2,"[15.311596073363058, 15.311596073363058]","[[0.7237302660942078, 0.2961818277835846], [0.7237302660942078, 0.2961818277835846]]","[[0.7320225238800049, 0.2701112329959869], [0.7320225238800049, 0.2701112329959869]]"
fixation,1254.653,1276.86,22.20699999999988,3,"[4.673549376914281, 4.673549376914281, 10.023350117754873]","[[0.7300196290016174, 0.299518346786499], [0.7300196290016174, 0.299518346786499], [0.730800449848175, 0.3008611500263214]]","[[0.7317990064620972, 0.2751096487045288], [0.7317990064620972, 0.2751096487045288], [0.7317990064620972, 0.2751096487045288]]"
fixation,1287.963,1376.788,88.82500000000005,9,"[3.1891015579741637, 3.1891015579741637, 3.301465198805776, 8.917532396824587, 0.5725506697219243, 0.6771580775491172, 8.49648477725721, 3.3141014958498234, 12.633657542688933]","[[0.7310174107551575, 0.2970113456249237], [0.7310174107551575, 0.2970113456249237], [0.7331140041351318, 0.294912725687027], [0.7341007590293884, 0.292927473783493], [0.7347200512886047, 0.2904892265796661], [0.7333016991615295, 0.2922162711620331], [0.7319929003715515, 0.2937617003917694], [0.7300366759300232, 0.2949205636978149], [0.7284295558929443, 0.2969039678573608]]","[[0.7286731600761414, 0.274778664112091], [0.7286731600761414, 0.274778664112091], [0.7286731600761414, 0.274778664112091], [0.7295154333114624, 0.273896723985672], [0.7293149828910828, 0.2749895453453064], [0.7293149828910828, 0.2749895453453064], [0.7294074892997742, 0.2750908136367798], [0.7320083379745483, 0.2697733342647552], [0.7320083379745483, 0.2697733342647552]]"
fixation,1387.891,1443.407,55.51599999999985,6,"[5.918130509446109, 5.918130509446109, 6.262728116600255, 10.323411431220965, 1.1454769632030968, 7.188699933088897]","[[0.7294338941574097, 0.2953552901744842], [0.7294338941574097, 0.2953552901744842], [0.7319460511207581, 0.2922203242778778], [0.7311227321624756, 0.290999174118042], [0.7289659976959229, 0.3051766753196716], [0.7290804982185364, 0.3084242939949035]]","[[0.7287122011184692, 0.2725434601306915], [0.7287122011184692, 0.2725434601306915], [0.7287122011184692, 0.2725434601306915], [0.7282278537750244, 0.2744690477848053], [0.7295648455619812, 0.2735009491443634], [0.7295648455619812, 0.2735009491443634]]"
fixation,1454.51,1576.644,122.13400000000001,12,"[5.886511728590163, 5.886511728590163, 7.683862901725788, 17.227505234359658, 2.733446307653947, 6.94788411777723, 15.588706287430115, 3.286963175031048, 6.659795045873929, 15.981472484953226, 5.269203652464292, 19.97132374331421]","[[0.7298349142074585, 0.2919711172580719], [0.7298349142074585, 0.2919711172580719], [0.7282270193099976, 0.2894339263439178], [0.7289721369743347, 0.2923239171504974], [0.7308569550514221, 0.2928053438663482], [0.7313616871833801, 0.2905957102775574], [0.7306427359580994, 0.2549082338809967], [0.7281723618507385, 0.2505941092967987], [0.7285521030426025, 0.2373367697000503], [0.728230357170105, 0.2142014354467392], [0.7303268909454346, 0.2232241481542587], [0.731528639793396, 0.2185299098491668]]","[[0.7292909622192383, 0.2757486402988434], [0.7292909622192383, 0.2757486402988434], [0.7292909622192383, 0.2757486402988434], [0.7312304377555847, 0.2797313630580902], [0.7286016941070557, 0.2791075110435486], [0.7286016941070557, 0.2791075110435486], [0.7114147543907166, 0.3025889694690704], [0.7195225358009338, 0.2328800708055496], [0.7195225358009338, 0.2328800708055496], [0.7195225358009338, 0.2328800708055496], [0.7180529832839966, 0.2351065129041671], [0.7180529832839966, 0.2351065129041671]]"
fixation,1587.747,1598.85,11.102999999999838,2,"[12.480767380683485, 12.480767380683485]","[[0.7302688360214233, 0.2201949954032898], [0.7302688360214233, 0.2201949954032898]]","[[0.720713198184967, 0.2256008088588714], [0.720713198184967, 0.2256008088588714]]"
saccade,1609.953,1621.057,11.104000000000042,2,"[54.74392077340467, 54.74392077340467]","[[0.7352915406227112, 0.2311114221811294], [0.7352915406227112, 0.2311114221811294]]","[[0.720713198184967, 0.2256008088588714], [0.720713198184967, 0.2256008088588714]]"
saccade,1632.16,1654.366,22.205999999999904,3,"[21.222162306052173, 21.222162306052173, 46.92873072477818]","[[0.7373403310775757, 0.2327839285135269], [0.7373403310775757, 0.2327839285135269], [0.736781120300293, 0.2281975001096725]]","[[0.7268880009651184, 0.2237663716077804], [0.7268880009651184, 0.2237663716077804], [0.7268880009651184, 0.2237663716077804]]"
fixation,1665.469,1676.572,11.102999999999838,2,"[18.716613757359166, 18.716613757359166]","[[0.7358503937721252, 0.2258236706256866], [0.7358503937721252, 0.2258236706256866]]","[[0.7230581641197205, 0.224535122513771], [0.7230581641197205, 0.224535122513771]]"
fixation,1687.675,1709.882,22.207000000000107,3,"[7.693510674103513, 7.693510674103513, 16.939811613648992]","[[0.7431887984275818, 0.2232528626918792], [0.7431887984275818, 0.2232528626918792], [0.7450153827667236, 0.2236174345016479]]","[[0.7314184308052063, 0.2268749326467514], [0.7314184308052063, 0.2268749326467514], [0.7314184308052063, 0.2268749326467514]]"
fixation,1720.985,1743.191,22.20600000000013,3,"[7.594094462417977, 7.594094462417977, 11.900016225998614]","[[0.7409525513648987, 0.2195708602666854], [0.7409525513648987, 0.2195708602666854], [0.7407227158546448, 0.2136771082878112]]","[[0.7327619194984436, 0.2084161192178726], [0.7327619194984436, 0.2084161192178726], [0.7327619194984436, 0.2084161192178726]]"
fixation,1754.294,1843.119,88.82499999999982,9,"[1.7955061042234992, 1.7955061042234992, 11.828723779094563, 14.798469147190161, 0.0, 8.417139968887753, 5.232251099904201, 0.0, 16.622919454077106]","[[0.7352095246315002, 0.2194792777299881], [0.7352095246315002, 0.2194792777299881], [0.7356963753700256, 0.218315377831459], [0.7331002950668335, 0.1578812003135681], [0.7331002950668335, 0.1578812003135681], [0.7357606291770935, 0.134061262011528], [0.7451692819595337, 0.1149950549006462], [0.7451692819595337, 0.1149950549006462], [0.7437400221824646, 0.1173703670501709]]","[[0.7253562808036804, 0.2168688625097274], [0.7253562808036804, 0.2168688625097274], [0.7253562808036804, 0.2168688625097274], [0.7253562808036804, 0.2168688625097274], [0.7588969469070435, 0.0190716236829757], [0.7588969469070435, 0.0190716236829757], [0.7588969469070435, 0.0190716236829757], [0.7655313014984131, 0.0109405163675546], [0.7655313014984131, 0.0109405163675546]]"
fixation,1854.222,1876.428,22.20600000000013,3,"[0.0, 0.0, 9.798230908524141]","[[0.7416812777519226, 0.1171240806579589], [0.7416812777519226, 0.1171240806579589], [0.7418200373649597, 0.1202043816447258]]","[[0.7668371200561523, 0.0043507195077836], [0.7668371200561523, 0.0043507195077836], [0.7668371200561523, 0.0043507195077836]]"
fixation,1887.532,1909.738,22.20600000000013,3,"[1.7862580908121681, 1.7862580908121681, 11.420785156028254]","[[0.7501699328422546, 0.1255559623241424], [0.7501699328422546, 0.1255559623241424], [0.7488313317298889, 0.1227443516254425]]","[[0.7620351910591125, 0.0072759445756673], [0.7620351910591125, 0.0072759445756673], [0.7620351910591125, 0.0072759445756673]]"
