type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,3008.947,3020.05,11.103000000000065,2,"[73.4086781594325, 73.4086781594325]","[[1.0313235521316528, 0.8689104914665222], [1.0313235521316528, 0.8689104914665222]]","[[0.8970692157745361, 0.8700398802757263], [0.8970692157745361, 0.8700398802757263]]"
fixation,3031.153,3064.462,33.3090000000002,4,"[8.993086108739881, 8.993086108739881, 3.4450767925089947, 0.0]","[[1.037972927093506, 0.8637292981147766], [1.037972927093506, 0.8637292981147766], [1.022023320198059, 0.8607751727104187], [1.022023320198059, 0.8607751727104187]]","[[0.9880467653274536, 0.8972827792167664], [0.9880467653274536, 0.8972827792167664], [0.9880467653274536, 0.8972827792167664], [0.989427387714386, 0.90777325630188]]"
saccade,3075.565,3086.668,11.103000000000065,2,"[95.33513039590561, 95.33513039590561]","[[1.0183424949645996, 0.8740136027336121], [1.0183424949645996, 0.8740136027336121]]","[[0.989427387714386, 0.90777325630188], [0.989427387714386, 0.90777325630188]]"
saccade,3097.772,3119.978,22.20600000000013,3,"[57.45170845649144, 57.45170845649144, 80.16230978489047]","[[1.0208052396774292, 0.8786042928695679], [1.0208052396774292, 0.8786042928695679], [1.0232057571411133, 0.8825516700744629]]","[[0.9839527606964112, 0.900276780128479], [0.9839527606964112, 0.900276780128479], [0.9839527606964112, 0.900276780128479]]"
saccade,3131.081,3153.287,22.205999999999676,3,"[51.061292428780554, 51.061292428780554, 77.71060237083302]","[[1.0234004259109497, 0.8836788535118103], [1.0234004259109497, 0.8836788535118103], [1.023056983947754, 0.8867915868759155]]","[[1.0279154777526855, 0.9304073452949524], [1.0279154777526855, 0.9304073452949524], [1.048027753829956, 0.912698209285736]]"
saccade,3164.39,3186.597,22.207000000000335,3,"[70.1811067492955, 70.1811067492955, 101.82192071034677]","[[1.0206505060195925, 0.8862844109535217], [1.0206505060195925, 0.8862844109535217], [1.0139124393463137, 0.884332001209259]]","[[1.0441772937774658, 0.9133370518684388], [1.0441772937774658, 0.9133370518684388], [1.0457137823104858, 0.9203553795814514]]"
saccade,3197.7,3219.906,22.20600000000013,3,"[70.19042944688042, 70.19042944688042, 104.27141786260742]","[[1.0130665302276611, 0.8829302787780762], [1.0130665302276611, 0.8829302787780762], [1.012860655784607, 0.8789496421813965]]","[[1.0384379625320437, 0.9186312556266784], [1.0384379625320437, 0.9186312556266784], [0.9833842515945436, 0.9266908168792723]]"
saccade,3231.009,3253.215,22.20600000000013,3,"[69.80903396507584, 69.80903396507584, 109.30099224443484]","[[1.0166488885879517, 0.8758968710899353], [1.0166488885879517, 0.8758968710899353], [1.0151578187942505, 0.8649119138717651]]","[[0.9747429490089417, 0.8108946084976196], [0.9747429490089417, 0.8108946084976196], [0.9747429490089417, 0.8108946084976196]]"
saccade,3264.318,3286.525,22.20699999999988,3,"[95.71762602717966, 95.71762602717966, 136.38136297911495]","[[1.011088252067566, 0.8026530146598816], [1.011088252067566, 0.8026530146598816], [1.0268014669418335, 0.6904129385948181]]","[[1.0199016332626345, 0.8018988966941833], [1.0199016332626345, 0.8018988966941833], [1.0199016332626345, 0.8018988966941833]]"
saccade,3297.628,3319.834,22.205999999999676,3,"[26.306052586658936, 26.306052586658936, 67.17711042843658]","[[1.0262975692749023, 0.6846961975097656], [1.0262975692749023, 0.6846961975097656], [1.0223262310028076, 0.6929582357406616]]","[[1.0142345428466797, 0.7355893850326538], [1.0142345428466797, 0.7355893850326538], [1.0142345428466797, 0.7355893850326538]]"
